Username,Text,language,retweet_count,Time,location
24Manhart,"Es ist höchst besorgniserregend, wenn sich Berliner Abgeordnete wie Parlamentspräsident @Dennis_Buchner (SPD) oder Stefanie Bung (@CDUBerlin_AGH) mit der Terrorgruppe MEK/NWRI treffen. Ich erwarte da rasche Aufklärung und eine klare Distanzierung. #IranRevolution #MahsaAmini https://t.co/3aqiAM4wOM",de,97,2022-12-05 10:36:46+00:00,
Mohamma29828434,اعتصاب کسبه محله آزادی  ١۴ آذر    #مهسا_امینی   #MahsaAmini https://t.co/fqwRbT5LM1,fa,68,2022-12-05 10:36:46+00:00,
Mellllik,"Don’t believe, what they say.  Report, what they do.    #Iran #MoralityPolice #JinaAmini #MahsaAmini #IRGC https://t.co/lKVEqwZT8X",en,1211,2022-12-05 10:36:46+00:00,
me774669,#مهسا_امینی  #اعتراضات_سراسری  #اعتصابات_سراسری  #MahsaAmini  #OpIran  طلب خیر، آگاهی و مبارزه با ظلم در روح جمعی https://t.co/p0E6bywtXD,fa,0,2022-12-05 10:36:45+00:00,
ESFANDYARAN2,"Don’t believe, what they say.  Report, what they do.    #Iran #MoralityPolice #JinaAmini #MahsaAmini #IRGC https://t.co/lKVEqwZT8X",en,1211,2022-12-05 10:36:45+00:00,
elnaz2022,Ali Daei's businesses have been closed off by IR. He is a world famous soccer player who supported the protests.     #MahsaAmini #IranRevolution2022 https://t.co/weTLo24WLD,en,1,2022-12-05 10:36:45+00:00,
Firo_Wahis,"#ArashSadeghi is one of few I've seen who don't care about the political views of a person who's been kidnapped by IR.     As long as the person was kidnapped by IR, Arash would've been their voice.    Now he's in prison, has cancer, and is denied medical treatment.    #MahsaAmini https://t.co/LoMSYQGDrT",en,13858,2022-12-05 10:36:45+00:00,
amir851068,روزهای ۱۴،۱۵،۱۶ آذر چه خبره؟  هیچ خبری جز انقلاب و سرنگونی نیست  همه‌ی وجودمان برای ایران  #مهسا_امینی  #MahsaAmini,fa,7437,2022-12-05 10:36:44+00:00,
MassoumehMoham2,@9AMIRHOSEIN9 @Dvdylengderaz توپ تانک مسلسل   دیگر اثر ندارد  به بسیجی بگویید   دیگر دودول ندارد :))))  #MahsaAmini  #مهسا_امینی,fa,146,2022-12-05 10:36:43+00:00,
ny2022ny,"Don’t believe, what they say.  Report, what they do.    #Iran #MoralityPolice #JinaAmini #MahsaAmini #IRGC https://t.co/lKVEqwZT8X",en,1211,2022-12-05 10:36:42+00:00,
baraie_mahsa,تهران    باغ سپهسالار در اعتصاب کامل    ١۴ آذر    #مهسا_امینی   #MahsaAmini https://t.co/MJOu8lLM1i,fa,346,2022-12-05 10:36:42+00:00,
Mohamma29828434,فارس    بازارچه زرقان در اعتصاب کامل    #مهسا_امینی   #MahsaAmini https://t.co/59HIajw7LY,fa,227,2022-12-05 10:36:41+00:00,
yosef56596086,اصفهان، خیابان خاقانی  اعتصاب کسبه  ١۴ آذر    #مهسا_امینی   #MahsaAmini https://t.co/ErprlEgU3A,fa,98,2022-12-05 10:36:40+00:00,
EUwatchers,"1-Why do foreign media fall for the disinformation by the Iranian regime? In 2017, the regime claimed the morality police would end arrests for hijab. Yet, in 2022, it arrested &amp; killed #MahsaAmini for hijab. Today, international media reported morality police would be abolished https://t.co/OjMmCRxzmN",en,2459,2022-12-05 10:36:39+00:00,Brussels
Sherryshe8,اعتصاب کسبه و بازاریان در سراسر ایران بیش باد   کرکره ها پایین    سر صاحب مغازه ها از شرافت بلا ✌🏼   درود به غیرت و انسانیتتون     #MahsaAmini   #اعتصابات_سراسری https://t.co/RlyLqGA9jD,fa,0,2022-12-05 10:36:39+00:00,
DorostiRyan,خبر از یک حماسه‌ی تاریخی در ۱۴،۱۵ و ۱۶ آذر است. همبستگی در اعتصاب عمومی کمر نظام جنایت را خواهد شکست.  #مهسا_امینی   #MahsaAmini,fa,4068,2022-12-05 10:36:38+00:00,
karounam,It's easy if you try...    #MahsaAmini  #Iran  #WomanLifeFreedom,en,7,2022-12-05 10:36:38+00:00,
Yasiiyass,Today jewelry store and restaurant owned by popular Iranian footballer Ali Daei have been sealed in Tehran due to joining the nationwide strikes.  He has received serious life threats from affiliates of the Islamic Republic due to his support for the Iranian people.  #MahsaAmini https://t.co/YsrqhtJ8lB,en,1065,2022-12-05 10:36:37+00:00,
maliii_rs,بماند به یادگار برای اون روز خوب که همه کنار هم بخندیم...  #MahsaAmini  #مهسا_امینی https://t.co/nbT5aTLZUy,fa,3425,2022-12-05 10:36:37+00:00,
Hasti20594623,روزهای ۱۴،۱۵،۱۶ آذر چه خبره؟  هیچ خبری جز انقلاب و سرنگونی نیست  همه‌ی وجودمان برای ایران  #مهسا_امینی  #MahsaAmini,fa,7476,2022-12-05 10:36:36+00:00,
Skysthe78715472,"Don’t believe, what they say.  Report, what they do.    #Iran #MoralityPolice #JinaAmini #MahsaAmini #IRGC https://t.co/lKVEqwZT8X",en,1324,2022-12-05 10:36:36+00:00,
NorouziRoxana,Environmental Protection 101    Don’t expect the governments that violate the most fundamental human rights to care about the environment!    #LakeUrmia  #EnvironmentalJustice  #MahsaAmini https://t.co/6EqS9NBrib,en,4335,2022-12-05 10:36:35+00:00,
Omid13540501,بماند به یادگار برای اون روز خوب که همه کنار هم بخندیم...  #MahsaAmini  #مهسا_امینی https://t.co/nbT5aTLZUy,fa,3425,2022-12-05 10:36:35+00:00,جمهوری اسلامی ایران
Alnaturka,"Für die nächsten 3 Tage wird zu Streiks und Protesten aufgerufen.   Eine Antwort darauf aus #Sanandaj #Kurdistan:Geschäfte sind,soweit man sieht,auf dieser Straße alle geschlossen.    Wer hat den längeren Atem?Und v.a,wer lässt sich trotz Todesstrafe nicht abschrecken.#MahsaAmini https://t.co/lLXBi7QzdO",de,74,2022-12-05 10:36:34+00:00,Freiburg
Bluestar_020,Today jewelry store and restaurant owned by popular Iranian footballer Ali Daei have been sealed in Tehran due to joining the nationwide strikes.  He has received serious life threats from affiliates of the Islamic Republic due to his support for the Iranian people.  #MahsaAmini https://t.co/YsrqhtJ8lB,en,1065,2022-12-05 10:36:34+00:00,United Kingdom
miki_7_i,@CNN   @FoxNews   @TIME   @UNHumanRights   @UNICEF   @UN   @washingtonpost   @nypost   @UNEP   @WhiteHouse   @usairforce  @nytimes   @cnnbrk   @USArmy  4): Our people are being executed one by one what else do you want to see?  #Mahsa_Amini #mahsaami̇ni̇ #NikaShakarami   #نیکا_شاکرمی,en,0,2022-12-05 10:36:34+00:00,
hanabirash,"#BREAKING: Today, Iranians are demonstrating their power of unity against #Iran's Islamic Regime. #IranStrikes are now started accross the country. This is a part of #IranRevolution2022. This footage shows all shops closed in city of #Bojnurd today.  #MahsaAmini #مهسا_امینی https://t.co/Z4fHFDUTFU",en,13,2022-12-05 10:36:34+00:00,
khayemaniharze,Today jewelry store and restaurant owned by popular Iranian footballer Ali Daei have been sealed in Tehran due to joining the nationwide strikes.  He has received serious life threats from affiliates of the Islamic Republic due to his support for the Iranian people.  #MahsaAmini https://t.co/YsrqhtJ8lB,en,1065,2022-12-05 10:36:33+00:00,
elnaz2022,@JoeBiden @ReverendWarnock People in Iran are fighting for the regime change not only for mandatory hijab!  Don't let the Islamic Republic play with u &amp; don't let ur news agencies spread regime's lies  They're still the same monsters who run the whole system    It's #IranRevolution2022   #MahsaAmini  #مهسا_امینی,en,1,2022-12-05 10:36:32+00:00,
m119017,اعتصاب در پتروشیمی سنندج  ١۴ آذر    #مهسا_امینی   #MahsaAmini https://t.co/yOR7zJvOtA,fa,242,2022-12-05 10:36:32+00:00,
Sh_Bz3,اعتصاب در بازار بزرگ تهران  ١۴ آذر  #مهسا_امینی   #MahsaAmini https://t.co/mlffk74OdJ,fa,1232,2022-12-05 10:36:32+00:00,
AHHamedi,"ایران در اعتصاب...  Iran, in general strike...  #مهسا_امینی   #MahsaAmini",und,0,2022-12-05 10:36:31+00:00,United States
Marydra60,فارس    بازارچه زرقان در اعتصاب کامل    #مهسا_امینی   #MahsaAmini https://t.co/59HIajw7LY,fa,238,2022-12-05 10:36:31+00:00,
Iranaza62333956,خبر از یک حماسه‌ی تاریخی در ۱۴،۱۵ و ۱۶ آذر است. همبستگی در اعتصاب عمومی کمر نظام جنایت را خواهد شکست.  #مهسا_امینی   #MahsaAmini,fa,4068,2022-12-05 10:36:31+00:00,
Siavash_s2016,"Nationwide strikes is going on in many cities and towns in Iran;  #Tehran, #Behbahan, #Zarghan, #Rasht, #Dezful, #Karaj, #Bojnourd, #Arak, #Shahin_Shahir,  #Gohardasht in #Karaj, #Bukan, #Saqez, #Kamyaran, and tens of other cities     Video from #Marivan today    #MahsaAmini https://t.co/RIAfmlPX7H",en,653,2022-12-05 10:36:30+00:00,Nowhere
pipishlar,"Islamic Republic’s failed attempt to suppress the Revolution has reached the stage where they want to execute arrestees, including many children.  We beg the world media to report this NOW. We’ll provide any content you need re these arrestees in danger of execution.   #MahsaAmini",en,1278,2022-12-05 10:36:30+00:00,
mandana_mandy,"Unprecedented strike in Iran. Unlike regime propaganda, protesters are determined to get rid of the regime that brutally kills children and innocent citizens. Video shows Tehran on Monday December 5th.   #MahsaAmini  #IranRevoIution https://t.co/nt2l1h6COl",en,29,2022-12-05 10:36:29+00:00,
galiningardashi,#تهران صنف لوازم یدکی ماشین سنگین  ١۴ آذر در اعتصاب کامل مغازه‌داران و کسبه    #مهسا_امینی #MahsaAmini #اعتصابات_سراسری https://t.co/y2bBewIPpk,fa,1,2022-12-05 10:36:27+00:00,
aamartin2k,It’s disinformation that Islamic Republic of Iran has abolished it’s morality police. It’s a tactic to stop the uprising.   Protesters are not facing guns and bullets to abolish morality police or forced hijab.They want to end Islamic regime.  #MahsaAmini    https://t.co/bri8tXmFl2 https://t.co/bpC6gzNA5D,en,1,2022-12-05 10:36:25+00:00,
hathan_,باریکلا به پنبه‌ریز واسه این استوریش، خیلی کیف کردم با این حرکتش که خیلی ریز اشاره کرده بود به این جریان پوشوندن دوربینای مترو با نوار بهداشتی    ۱۴،۱۵،۱۶  #مهسا_امینی  #MahsaAmini https://t.co/u6qKqK8ZUl,fa,15,2022-12-05 10:36:25+00:00,
horoscopewoman,"Nearly 3 months from the start of #IranRevolution Iranians are still persistent in their fight for freedom. Their presence in the streets should be clear signal they're not backing down.    West MUST CUT TIES with IR, put MAX PRESSURE &amp; support ppl in ANY WAY POSSIBLE.    #MahsaAmini https://t.co/Y8OWaa6mHc",en,3669,2022-12-05 10:36:25+00:00,
elnaz2022,And in Turkish:    #IranRevoIution2022  #MahsaAmini   #WomanLifeFreedom https://t.co/cV62HOejO5,en,1,2022-12-05 10:36:25+00:00,
FRS27323233,"Killing is wrong. What do the Islamic Republic of Iran's friends and foes in Iraq, Syria, Lebanon, Gaza, Palestine, Yemen, Saudi, Israel, Russia, Ukraine, the EU, and Biden think about Khamenei, mullahs, and IRGC in Tehran? 😳😱#IranRevolution #MahsaAmini #Iran #مهسا_امینی #إیران https://t.co/vWGzhjxyQN",en,18,2022-12-05 10:36:24+00:00,
MassoumehMoham2,@Nazaninkmt_ @Exo_NLtr ببخشید وای یاد این بنده خدا افتادم  #مهسا_امینی #MahsaAmini https://t.co/oLduWha0ax,fa,100,2022-12-05 10:36:24+00:00,
mahdiye32978961,خواستم بگم واقعاً ریدین با این کپی کردنتون، شما همون سلام فرمانده رو بخون نمی‌خواد رو عن بقیه سرسره بازی کنی.  #MahsaAmini  #مهسا_امینی https://t.co/j5dGkwUmqY,fa,834,2022-12-05 10:36:24+00:00,
MR_2AB,اعتصاب کامیون‌داران در سنندج  ١۴ آذر    #مهسا_امینی   #MahsaAmini https://t.co/4kB3cjJ4k9,fa,88,2022-12-05 10:36:24+00:00,In the skies 
tati9tatii,کرمانشاه  اعتصاب راسته بازار  ١۴ آذر    #مهسا_امینی   #MahsaAmini https://t.co/ktv5vRoDvy,fa,91,2022-12-05 10:36:23+00:00,
kreativkultur,"Don’t believe, what they say.  Report, what they do.    #Iran #MoralityPolice #JinaAmini #MahsaAmini #IRGC https://t.co/lKVEqwZT8X",en,1324,2022-12-05 10:36:23+00:00,
2020Faeze,هدف باید فقط سرنگونی باشد. تعطیل کردن گشت ارشاد اگر به سقوط نظام نیانجامد؛ جدی نیست.   #مهسا_امینی   #MahsaAmini,fa,7531,2022-12-05 10:36:23+00:00,
itsaligandomi,"""Woman Life Freedom"" over the sky of NYC 🤍 — #MahsaAmini https://t.co/ndP7JoTbJj",en,1,2022-12-05 10:36:23+00:00,
AlaRwsk,برای تمام آرزو های سوخته ام  #MahsaAmini   #oplran   #مهسا__امینی,fa,1,2022-12-05 10:36:22+00:00,
AppetiiiteBon,"Islamic Republic’s failed attempt to suppress the Revolution has reached the stage where they want to execute arrestees, including many children.  We beg the world media to report this NOW. We’ll provide any content you need re these arrestees in danger of execution.   #MahsaAmini",en,1278,2022-12-05 10:36:22+00:00,
Mohv80s,".@DavidSCloud,  IRIB has responded to this fake news you published and denied it. So I guess you are now less credible than an IRIB reporter who gets pay by the regime to lie for them.  #MahsaAmini   #IranRevolution2022     https://t.co/zcf6VWyB6M",en,181,2022-12-05 10:36:22+00:00,
mandana_mandy,Heute beginnt im #iran ein dreitägiger، gezielter Protest. Am ersten Tag geht geht es nur um Streiks. Im ganzen Land bleiben die meisten Geschäfte wie hier in Karaj zu #IranRevoIution #mahsaami̇ni̇ #مهسا_امینی #انقلاب۱۴۰۱ https://t.co/tO5PjztGyf,de,160,2022-12-05 10:36:22+00:00,
Farnaz86434622,"Student activist #MelikaQaragozlu was arrested 65 days ago.She was hospitalized in a Psychiatric Hospital 18 days ago.Last night several men beat her, trying to tie her to her bed.She resisted.7 psychiatrists say she can’t bear the punishment. Cruel!  #MahsaAmini #مهسا_امینی #Iran https://t.co/rIlkzm3RPs",en,943,2022-12-05 10:36:22+00:00,
MaryamGhasemi15,"Dec. 4, Quchan, Khorasan.  Setting a Basij (IRGC militia) base on fire.  “December 5, 6, 7, is not it. We are on the streets every night. We’ve now overcame our fear. From now on, they’re the ones who must be scared of us.”  “#WomanLifeFreedom!”  #MahsaAmini  https://t.co/NqO7MFf9AZ",en,400,2022-12-05 10:36:21+00:00,"Melbourne, Victoria"
samorake_qamgin,آیا میدانید گاز اشک آور توی روز برفی کار نمیکنه؟  #مهسا_امینی   #MahsaAmini,fa,7,2022-12-05 10:36:21+00:00,دُختِ شیرازی
K07461395,"Protest banner in Tehran:  “December 5, 6, 7  One step closer  #WomanLifeFreedom”  #MahsaAmini  https://t.co/oAVyIApT1x",en,430,2022-12-05 10:36:21+00:00,
red_world_97,"Creative and powerful! Today at @metmuseum in New York City. A performance by a group of the Iranian diaspora to amplify the voices of people in Iran, highlighting the brutality and hundreds of killings in the past 75 days.    #IranRevolution #MahsaAmini #مهسا_امینی https://t.co/BoKx4NdfDe",en,1115,2022-12-05 10:36:20+00:00,
oredaio,The Islamic Republic has executed Naser Omarzehi and Alireza Naroui this morning at Zahedan Central Prison.  #MahsaAmini,en,582,2022-12-05 10:36:20+00:00,
idontknow0what,"Protest banner in Tehran:  “December 5, 6, 7  One step closer  #WomanLifeFreedom”  #MahsaAmini  https://t.co/oAVyIApT1x",en,430,2022-12-05 10:36:19+00:00,
peyman_aa,"Don’t believe, what they say.  Report, what they do.    #Iran #MoralityPolice #JinaAmini #MahsaAmini #IRGC https://t.co/lKVEqwZT8X",en,1324,2022-12-05 10:36:19+00:00,"London, England"
Waterlov,@AlinejadMasih #IranRevolution   #MahsaAmini   #Kurdistan  #Javanrud  #Mahabad   #زن_زندگی_آزادی   #مهسا_امینی  #R2PforIran  #اعتصابات__سراسری #اعتصاب_کامیونداران   #ToomajSalehi   #ArashSadeghi   #نه_به_کشتن_بلوچها,und,0,2022-12-05 10:36:19+00:00,
imsamsam0,روزهای ۱۴،۱۵،۱۶ آذر چه خبره؟  هیچ خبری جز انقلاب و سرنگونی نیست  همه‌ی وجودمان برای ایران  #مهسا_امینی  #MahsaAmini,fa,7476,2022-12-05 10:36:18+00:00,
Tornado4s,تحصن کودک اهل #آبدانان در اعتراض به دستگیری پدرش مقابل نا عدالتخانه ( دادگستری) آبدانان   #مهسا_امینی   #MahsaAmini https://t.co/dZMQow9mNT,fa,6457,2022-12-05 10:36:18+00:00,
Amirmoh76432662,خبر از یک حماسه‌ی تاریخی در ۱۴،۱۵ و ۱۶ آذر است. همبستگی در اعتصاب عمومی کمر نظام جنایت را خواهد شکست.  #مهسا_امینی   #MahsaAmini,fa,4068,2022-12-05 10:36:18+00:00,
BRINDILLE851,"1-Why do foreign media fall for the disinformation by the Iranian regime? In 2017, the regime claimed the morality police would end arrests for hijab. Yet, in 2022, it arrested &amp; killed #MahsaAmini for hijab. Today, international media reported morality police would be abolished https://t.co/OjMmCRxzmN",en,2485,2022-12-05 10:36:18+00:00,
EwertSibylle,Der iranische Staasfernsehen hat die Nachricht über die Auflösung der Sittenpolizei schon dementiert. Schon wieder waren die westliche Medien zu früh mit der Verbreitung der unbestätigten News aus den Staatskreisen im Iran. Wir können uns nur wiederholen: „Aufpassen“  #MahsaAmini,de,304,2022-12-05 10:36:17+00:00,
Ramin_kazemee,"Don’t believe, what they say.  Report, what they do.    #Iran #MoralityPolice #JinaAmini #MahsaAmini #IRGC https://t.co/lKVEqwZT8X",en,1324,2022-12-05 10:36:17+00:00,"Vancouver, British Columbia"
saras3s3,"#BREAKING: Today, Iranians are demonstrating their power of unity against #Iran's Islamic Regime. #IranStrikes are now started accross the country. This is a part of #IranRevolution2022. This footage shows all shops closed in city of #Bojnurd today.  #MahsaAmini #مهسا_امینی https://t.co/Z4fHFDUTFU",en,13,2022-12-05 10:36:17+00:00,
zaraashoonam,"It can end NIAC, It can cancel Trita, and It can end Barbara's career.  @barbaraslavin1  #IranRevolution2022    #MahsaAmini https://t.co/3WgsezcS1m",en,376,2022-12-05 10:36:16+00:00,
aramesh9092,اعتصاب در بازار بزرگ تهران  ١۴ آذر  #مهسا_امینی   #MahsaAmini https://t.co/mlffk74OdJ,fa,1232,2022-12-05 10:36:16+00:00,
anonymo36076840,Today jewelry store and restaurant owned by popular Iranian footballer Ali Daei have been sealed in Tehran due to joining the nationwide strikes.  He has received serious life threats from affiliates of the Islamic Republic due to his support for the Iranian people.  #MahsaAmini https://t.co/YsrqhtJ8lB,en,1065,2022-12-05 10:36:16+00:00,
peydington,"Don’t believe, what they say.  Report, what they do.    #Iran #MoralityPolice #JinaAmini #MahsaAmini #IRGC https://t.co/lKVEqwZT8X",en,1324,2022-12-05 10:36:15+00:00,
ItanMardani,Today jewelry store and restaurant owned by popular Iranian footballer Ali Daei have been sealed in Tehran due to joining the nationwide strikes.  He has received serious life threats from affiliates of the Islamic Republic due to his support for the Iranian people.  #MahsaAmini https://t.co/YsrqhtJ8lB,en,1065,2022-12-05 10:36:15+00:00,
m_ekhwan,اعتصاب در بازار بزرگ تهران  ١۴ آذر  #مهسا_امینی   #MahsaAmini https://t.co/mlffk74OdJ,fa,1232,2022-12-05 10:36:15+00:00,
_zahra_76,"Nearly 3 months from the start of #IranRevolution Iranians are still persistent in their fight for freedom. Their presence in the streets should be clear signal they're not backing down.    West MUST CUT TIES with IR, put MAX PRESSURE &amp; support ppl in ANY WAY POSSIBLE.    #MahsaAmini https://t.co/Y8OWaa6mHc",en,3669,2022-12-05 10:36:14+00:00,Iran
___Ariyan____,"@forfreedoms 🗽   Across the skies of New York City, artworks by #MahvashMostala and #hankwillisthomas fly in solidarity with the brave Iranians risking their lives every day in the name of freedom.   https://t.co/g59j5kDyu8  #mahsaamini #womanlifefreedom #iranrevolution2022 https://t.co/jOCSZC7aJy",en,198,2022-12-05 10:36:14+00:00,
mandana_mandy,"Incredible! “After a dream, dream of freedom,” a piece by Iranian-Canadian cellist Shahrzad Shakeri, “dedicated to the courageous people of #Iran.” #MahsaAmini #مهسا_امینی #IranRevoIution https://t.co/qQgRP331xA",en,1095,2022-12-05 10:36:13+00:00,
secretarmy_ir,@FinancialTimes People in Iran are fighting for the regime change not only for mandatory hijab!  Don't let the Islamic Republic play with u &amp; don't let ur news agencies spread regime's lies  They're still the same monsters who run the whole system    It's #IranRevolution2022   #MahsaAmini  #مهسا_امینی,en,0,2022-12-05 10:36:12+00:00,"Santa Monica, CA"
iran02111849,"Nationwide strikes is going on in many cities and towns in Iran;  #Tehran, #Behbahan, #Zarghan, #Rasht, #Dezful, #Karaj, #Bojnourd, #Arak, #Shahin_Shahir,  #Gohardasht in #Karaj, #Bukan, #Saqez, #Kamyaran, and tens of other cities     Video from #Marivan today    #MahsaAmini https://t.co/RIAfmlPX7H",en,653,2022-12-05 10:36:12+00:00,
frngys2002,خبر از یک حماسه‌ی تاریخی در ۱۴،۱۵ و ۱۶ آذر است. همبستگی در اعتصاب عمومی کمر نظام جنایت را خواهد شکست.  #مهسا_امینی   #MahsaAmini,fa,4068,2022-12-05 10:36:12+00:00,
Sahra67156501,"@CNN To lift world's public opinion pressure, the IR changes name of the ""Morality Police"". However, Iranian women &amp; girls are still beaten, imprisoned or killed like #MahsaAmini for mandatory dress code. Don't let the IR fool you with lies and be Iranian's voice.  #IranRevolution   @UN https://t.co/DIIfdGqR18",en,1694,2022-12-05 10:36:12+00:00,
j_notcutler,"Don’t believe, what they say.  Report, what they do.    #Iran #MoralityPolice #JinaAmini #MahsaAmini #IRGC https://t.co/lKVEqwZT8X",en,1324,2022-12-05 10:36:12+00:00,Germany
_kommunismus,"Appel à la grève du 5 au 7 déc en Iran,  La grève des commerçants et des chauffeurs routiers à #Chiraz ✌️  #MahsaAmini #IranRevolution https://t.co/QSY3Wh3d5F",fr,31,2022-12-05 10:36:11+00:00,DGSI
AvaKhorasan,A powerful performance by a group of creative Iranian activists at @metmuseum in New York City. The song by imprisoned rapper/activist #ToomajSalehi on the significance of speaking out... #MahsaAmini #مهسا_امینی #IranRevolution2022 https://t.co/f5XIHleE7J,en,533,2022-12-05 10:36:11+00:00,
m_Haniyee,اعتصاب در بازار بزرگ تهران  ١۴ آذر  #مهسا_امینی   #MahsaAmini https://t.co/mlffk74OdJ,fa,1232,2022-12-05 10:36:11+00:00,
me774669,#مهسا_امینی  #اعتراضات_سراسری  #اعتصابات_سراسری  #MahsaAmini  #OpIran  طلب خیر، آگاهی و مبارزه با ظلم در روح جمعی https://t.co/Q6Va4kJp95,fa,0,2022-12-05 10:36:11+00:00,
Freedom1women,"Don’t believe, what they say.  Report, what they do.    #Iran #MoralityPolice #JinaAmini #MahsaAmini #IRGC https://t.co/lKVEqwZT8X",en,1324,2022-12-05 10:36:10+00:00,
onezanwoman,"Islamic Republic’s failed attempt to suppress the Revolution has reached the stage where they want to execute arrestees, including many children.  We beg the world media to report this NOW. We’ll provide any content you need re these arrestees in danger of execution.   #MahsaAmini",en,1278,2022-12-05 10:36:09+00:00,
Mellllik,پفیوزای دروغگو شما که سه ماه قبل اینو می‌گفتین چی چیو لغو کردین پس؟  #MahsaAmini  #مهسا_امینی https://t.co/alt24YIJX3,fa,697,2022-12-05 10:36:09+00:00,
SAD010MAD,"Islamic Republic’s failed attempt to suppress the Revolution has reached the stage where they want to execute arrestees, including many children.  We beg the world media to report this NOW. We’ll provide any content you need re these arrestees in danger of execution.   #MahsaAmini",en,1278,2022-12-05 10:36:09+00:00,
MassoumehMoham2,عجیب حس خوبی داشت این فیلم:))❤️‍🩹🕊  #مهسا_امینی   #MahsaAmini https://t.co/pZajDptn7V,fa,10679,2022-12-05 10:36:09+00:00,
OctoberIrani,"@NazaninBoniadi 14, 15, 16,   ❤️🤍💚  یادتون نره اتحاد قدرته**  #mahsaami̇ni̇   #اعتراضات_سراسری #اعتصابات_سراسری  #IranRevoIution2022 https://t.co/mQB2E4Y1tE",fa,1,2022-12-05 10:36:09+00:00,
anahit1401,"Protest banner in Tehran:  “December 5, 6, 7  One step closer  #WomanLifeFreedom”  #MahsaAmini  https://t.co/oAVyIApT1x",en,430,2022-12-05 10:36:09+00:00,
ChangizMis,"Don’t believe, what they say.  Report, what they do.    #Iran #MoralityPolice #JinaAmini #MahsaAmini #IRGC https://t.co/lKVEqwZT8X",en,1324,2022-12-05 10:36:08+00:00,
r_ricksanchez,خبر از یک حماسه‌ی تاریخی در ۱۴،۱۵ و ۱۶ آذر است. همبستگی در اعتصاب عمومی کمر نظام جنایت را خواهد شکست.  #مهسا_امینی   #MahsaAmini,fa,4068,2022-12-05 10:36:08+00:00,
kreativkultur,"Student activist #MelikaQaragozlu was arrested 65 days ago.She was hospitalized in a Psychiatric Hospital 18 days ago.Last night several men beat her, trying to tie her to her bed.She resisted.7 psychiatrists say she can’t bear the punishment. Cruel!  #MahsaAmini #مهسا_امینی #Iran https://t.co/rIlkzm3RPs",en,943,2022-12-05 10:36:08+00:00,
Fatemeh48612167,To international media:    1) abolishing morality police in Iran is disinformation but it shows the fear of the regime.  2) Regime’s empty promises are a sign of desperation that the uprising continues  3) People are united in their demand for an end to Islamic Republic  .  #MahsaAmini,en,423,2022-12-05 10:36:08+00:00,
nelia_ntf,It’s disinformation that Islamic Republic of Iran has abolished it’s morality police. It’s a tactic to stop the uprising.   Protesters are not facing guns and bullets to abolish morality police or forced hijab.They want to end Islamic regime.  #MahsaAmini    https://t.co/qRcY0Kaepc https://t.co/6ShBqnSbMn,en,7758,2022-12-05 10:36:08+00:00,"Barcelona, Catalunya"
elnaz2022,@VP @kencen People in Iran are fighting for the regime change not only for mandatory hijab!  Don't let the Islamic Republic play with u &amp; don't let ur news agencies spread regime's lies  They're still the same monsters who run the whole system    It's #IranRevolution2022   #MahsaAmini  #مهسا_امینی,en,1,2022-12-05 10:36:07+00:00,
aMahsaAmini,"Islamic Republic’s failed attempt to suppress the Revolution has reached the stage where they want to execute arrestees, including many children.  We beg the world media to report this NOW. We’ll provide any content you need re these arrestees in danger of execution.   #MahsaAmini",en,1278,2022-12-05 10:36:07+00:00,
akk20222,"Islamic Republic’s failed attempt to suppress the Revolution has reached the stage where they want to execute arrestees, including many children.  We beg the world media to report this NOW. We’ll provide any content you need re these arrestees in danger of execution.   #MahsaAmini",en,1278,2022-12-05 10:36:07+00:00,
secretarmy_ir,@FinancialTimes People in Iran are fighting for the regime change not only for mandatory hijab!  Don't let the Islamic Republic play with u &amp; don't let ur news agencies spread regime's lies  They're still the same monsters who run the whole system    It's #IranRevolution2022   #MahsaAmini  #مهسا_امینی,en,0,2022-12-05 10:36:06+00:00,"Santa Monica, CA"
3Clinet,"The IR isn’t only murdering the people of Iran. It is also brutally killing Iran’s nature and valuable ecosystem.  This is the current status of the famous #LakeUrmia, which was one of the world’s largest salt lakes and a major tourist attraction.  #MahsaAmini  @KavehMadani https://t.co/AEqDIK2aKN",en,4737,2022-12-05 10:36:06+00:00,
tatakae1376,"Don’t believe, what they say.  Report, what they do.    #Iran #MoralityPolice #JinaAmini #MahsaAmini #IRGC https://t.co/lKVEqwZT8X",en,1324,2022-12-05 10:36:06+00:00,
Gurdur,It’s disinformation that Islamic Republic of Iran has abolished it’s morality police. It’s a tactic to stop the uprising.   Protesters are not facing guns and bullets to abolish morality police or forced hijab.They want to end Islamic regime.  #MahsaAmini    https://t.co/qRcY0Kaepc https://t.co/6ShBqnSbMn,en,7758,2022-12-05 10:36:05+00:00,"Solingen, Germany"
elizadonay,"Student activist #MelikaQaragozlu was arrested 65 days ago.She was hospitalized in a Psychiatric Hospital 18 days ago.Last night several men beat her, trying to tie her to her bed.She resisted.7 psychiatrists say she can’t bear the punishment. Cruel!  #MahsaAmini #مهسا_امینی #Iran https://t.co/rIlkzm3RPs",en,943,2022-12-05 10:36:05+00:00,
Fatemeh48612167,"Nuestro problema no es el hiyab, el gobierno de la República Islámica es corrupto y debe irse, no queremos reformas, queremos un cambio de régimen, queremos una revolución.  #MahsaAmini   #IranReveloution",es,449,2022-12-05 10:36:05+00:00,
